,HIF,Beta,Cluster
406,DENSITY [LYMPHOCYTE CELLS] IN [STROMA]_HE,0.07532524738571807,10
407,DENSITY [LYMPHOCYTE CELLS] IN [TUMOR]_HE,0.032977706365329054,10
413,DENSITY [PLASMA CELLS] IN [ESI_0080]_HE,0.0479538699129729,9
414,DENSITY [PLASMA CELLS] IN [STROMA]_HE,0.06754263902883575,9
415,DENSITY [PLASMA CELLS] IN [TUMOR]_HE,0.06082561218412101,9
482,REGION PROPERTIES: MAJOR AXIS LENGTH (MM) OF LARGEST REGION OF ESI_0080_HE,0.07429241783718207,3
497,REGION PROPERTIES: NUMBER OF SIGNIFICANT REGIONS OF ESI_0080_HE,-0.007776954219520638,3
544,REGION PROPERTIES: TOTAL CONVEX AREA (MM2) OF STROMA_HE,0.08898964374936366,3
549,REGION PROPERTIES: TOTAL EULER NUMBER OF STROMA_HE,-0.017785676095410798,3
604,TOTAL [PLASMA CELLS] IN [ESI_0080]_HE,0.07993843779508097,9
605,TOTAL [PLASMA CELLS] IN [STROMA]_HE,0.07507936176108021,9
606,TOTAL [PLASMA CELLS] IN [TUMOR]_HE,0.07915755150909443,9
